group,system,display_label,time_ps,OPA_disp_norm_A,source_workbook,source_sheet,color_hex
group2,propylene_carbonate,propylene carbonate,5.7,0.659080526981214,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,5.8,1.080683984140849,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,5.9,1.229463032418436,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.0,1.097315406964909,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.1,1.109418449887795,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.2,1.005676400042788,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.3,0.8710624457733064,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.4,1.282341403377665,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.5,1.314216154080447,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.6,1.23088480816519,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.7,1.194803275916787,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.8,1.264520862493187,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,6.9,1.191580965381347,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.0,1.16723565978813,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.1,1.71348370777787,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.2,1.408278939773149,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.3,1.225124234062535,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.4,1.126524736425264,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.5,1.420068530117283,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.6,1.441276118481622,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.7,1.550217391230253,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.8,1.110390872928734,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,7.9,1.316977929291495,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.0,1.196525867452777,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.1,1.324266891874101,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.2,1.076231869336397,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.3,1.054577512367205,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.4,0.7580852278728447,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.5,1.275273834257328,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.6,1.178622499485893,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.7,1.265711646005611,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.8,1.237548963615378,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,8.9,1.226180583751529,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.0,1.288775750088947,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.1,1.233222929890053,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.2,0.8910491087913954,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.3,1.094336754642006,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.4,1.127262624698824,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.5,1.10173604696608,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.6,1.11975707996804,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.7,1.194797676939758,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.8,0.8588674060928908,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,9.9,0.6865065246036804,group2.xlsx,propylene_carbonate,#a3bf18
group2,propylene_carbonate,propylene carbonate,10.0,1.129311199362276,group2.xlsx,propylene_carbonate,#a3bf18
group2,thf,THF,0.0,0.0,group2.xlsx,thf,#c331d8
group2,thf,THF,0.1,0.5372325506803174,group2.xlsx,thf,#c331d8
group2,thf,THF,0.2,0.8588512688099819,group2.xlsx,thf,#c331d8
group2,thf,THF,0.3,0.6371690450012186,group2.xlsx,thf,#c331d8
group2,thf,THF,0.4,0.6141587327063528,group2.xlsx,thf,#c331d8
group2,thf,THF,0.5,0.7903464580266787,group2.xlsx,thf,#c331d8
group2,thf,THF,0.6,0.450652330293223,group2.xlsx,thf,#c331d8
group2,thf,THF,0.7,0.4547448896134352,group2.xlsx,thf,#c331d8
group2,thf,THF,0.8,0.1662166665184718,group2.xlsx,thf,#c331d8
group2,thf,THF,0.9,0.6665734095291732,group2.xlsx,thf,#c331d8
group2,thf,THF,1.0,1.211909804027373,group2.xlsx,thf,#c331d8
group2,thf,THF,1.1,0.7339242994619537,group2.xlsx,thf,#c331d8
group2,thf,THF,1.2,0.7108490277105357,group2.xlsx,thf,#c331d8
group2,thf,THF,1.3,0.7638632436105938,group2.xlsx,thf,#c331d8
group2,thf,THF,1.4,0.6173898126936201,group2.xlsx,thf,#c331d8
group2,thf,THF,1.5,0.5751951692087377,group2.xlsx,thf,#c331d8
group2,thf,THF,1.6,0.811211238893667,group2.xlsx,thf,#c331d8
group2,thf,THF,1.7,0.3592397748044492,group2.xlsx,thf,#c331d8
group2,thf,THF,1.8,0.768001586498911,group2.xlsx,thf,#c331d8
group2,thf,THF,1.9,0.7248964389272337,group2.xlsx,thf,#c331d8
group2,thf,THF,2.0,1.594236768350181,group2.xlsx,thf,#c331d8
group2,thf,THF,2.1,1.372463816750802,group2.xlsx,thf,#c331d8
group2,thf,THF,2.2,1.175051324552825,group2.xlsx,thf,#c331d8
group2,thf,THF,2.3,1.189400042497488,group2.xlsx,thf,#c331d8
group2,thf,THF,2.4,0.7043763559661488,group2.xlsx,thf,#c331d8
group2,thf,THF,2.5,1.047716238662026,group2.xlsx,thf,#c331d8
group2,thf,THF,2.6,1.338613580116759,group2.xlsx,thf,#c331d8
group2,thf,THF,2.7,1.520989622896777,group2.xlsx,thf,#c331d8
group2,thf,THF,2.8,1.053277364855008,group2.xlsx,thf,#c331d8
group2,thf,THF,2.9,1.1585471576704,group2.xlsx,thf,#c331d8
group2,thf,THF,3.0,0.9085876269631172,group2.xlsx,thf,#c331d8
group2,thf,THF,3.1,1.035379235998962,group2.xlsx,thf,#c331d8
group2,thf,THF,3.2,0.981153658986107,group2.xlsx,thf,#c331d8
group2,thf,THF,3.3,1.134008839279787,group2.xlsx,thf,#c331d8
group2,thf,THF,3.4,1.260113161532324,group2.xlsx,thf,#c331d8
group2,thf,THF,3.5,1.318058937803703,group2.xlsx,thf,#c331d8
group2,thf,THF,3.6,1.431850830259321,group2.xlsx,thf,#c331d8
group2,thf,THF,3.7,1.617136765084398,group2.xlsx,thf,#c331d8
group2,thf,THF,3.8,1.52271541190183,group2.xlsx,thf,#c331d8
group2,thf,THF,3.9,1.618547766898036,group2.xlsx,thf,#c331d8
group2,thf,THF,4.0,1.847914008824501,group2.xlsx,thf,#c331d8
group2,thf,THF,4.1,1.450223000028387,group2.xlsx,thf,#c331d8
group2,thf,THF,4.2,1.212689919207797,group2.xlsx,thf,#c331d8
group2,thf,THF,4.3,1.460078219379235,group2.xlsx,thf,#c331d8
group2,thf,THF,4.4,1.332990303822087,group2.xlsx,thf,#c331d8
group2,thf,THF,4.5,1.307126602486814,group2.xlsx,thf,#c331d8
group2,thf,THF,4.6,1.403239737707476,group2.xlsx,thf,#c331d8
group2,thf,THF,4.7,1.092445395862325,group2.xlsx,thf,#c331d8
group2,thf,THF,4.8,1.173251722479495,group2.xlsx,thf,#c331d8
group2,thf,THF,4.9,0.8403729289757369,group2.xlsx,thf,#c331d8
group2,thf,THF,5.0,0.6300736246530195,group2.xlsx,thf,#c331d8
group2,thf,THF,5.1,0.5361689518159038,group2.xlsx,thf,#c331d8
group2,thf,THF,5.2,0.838481971492398,group2.xlsx,thf,#c331d8
group2,thf,THF,5.3,0.8591623049099189,group2.xlsx,thf,#c331d8
group2,thf,THF,5.4,0.2230132851774937,group2.xlsx,thf,#c331d8
group2,thf,THF,5.5,0.3016316240157281,group2.xlsx,thf,#c331d8
group2,thf,THF,5.6,0.1762716160903113,group2.xlsx,thf,#c331d8
group2,thf,THF,5.7,0.3523750065449398,group2.xlsx,thf,#c331d8
group2,thf,THF,5.8,0.4538569153955743,group2.xlsx,thf,#c331d8
group2,thf,THF,5.9,0.2787710965641255,group2.xlsx,thf,#c331d8
group2,thf,THF,6.0,0.7028306408793419,group2.xlsx,thf,#c331d8
group2,thf,THF,6.1,1.288071517336756,group2.xlsx,thf,#c331d8
group2,thf,THF,6.2,1.141870027451494,group2.xlsx,thf,#c331d8
group2,thf,THF,6.3,0.4631804427870283,group2.xlsx,thf,#c331d8
group2,thf,THF,6.4,0.7244726657012641,group2.xlsx,thf,#c331d8
group2,thf,THF,6.5,0.5719077633989712,group2.xlsx,thf,#c331d8
group2,thf,THF,6.6,0.2812547358850842,group2.xlsx,thf,#c331d8
group2,thf,THF,6.7,0.6623231557819311,group2.xlsx,thf,#c331d8
group2,thf,THF,6.8,0.911625925209777,group2.xlsx,thf,#c331d8
group2,thf,THF,6.9,0.6512054193011286,group2.xlsx,thf,#c331d8
group2,thf,THF,7.0,0.5650190787547716,group2.xlsx,thf,#c331d8
group2,thf,THF,7.1,0.692978950862162,group2.xlsx,thf,#c331d8
group2,thf,THF,7.2,1.176724693649137,group2.xlsx,thf,#c331d8
group2,thf,THF,7.3,0.4828400096948959,group2.xlsx,thf,#c331d8
group2,thf,THF,7.4,0.3638279479973917,group2.xlsx,thf,#c331d8
group2,thf,THF,7.5,0.3638773126823788,group2.xlsx,thf,#c331d8
group2,thf,THF,7.6,0.8239287368808649,group2.xlsx,thf,#c331d8
group2,thf,THF,7.7,0.7699624987847488,group2.xlsx,thf,#c331d8
group2,thf,THF,7.8,1.111781113779732,group2.xlsx,thf,#c331d8
group2,thf,THF,7.9,1.030654142779174,group2.xlsx,thf,#c331d8
group2,thf,THF,8.0,1.006223384690843,group2.xlsx,thf,#c331d8
group2,thf,THF,8.1,1.153955776033138,group2.xlsx,thf,#c331d8
group2,thf,THF,8.2,1.269831709587729,group2.xlsx,thf,#c331d8
group2,thf,THF,8.3,1.02295430228528,group2.xlsx,thf,#c331d8
group2,thf,THF,8.4,1.033629122711662,group2.xlsx,thf,#c331d8
group2,thf,THF,8.5,1.181787519659865,group2.xlsx,thf,#c331d8
group2,thf,THF,8.6,1.266877986291878,group2.xlsx,thf,#c331d8
group2,thf,THF,8.7,1.569008812918097,group2.xlsx,thf,#c331d8
group2,thf,THF,8.8,1.35587837972914,group2.xlsx,thf,#c331d8
group2,thf,THF,8.9,1.523750273936503,group2.xlsx,thf,#c331d8
group2,thf,THF,9.0,1.075584760646763,group2.xlsx,thf,#c331d8
group2,thf,THF,9.1,1.241634750008653,group2.xlsx,thf,#c331d8
group2,thf,THF,9.2,1.625444420727949,group2.xlsx,thf,#c331d8
group2,thf,THF,9.3,1.767084483039841,group2.xlsx,thf,#c331d8
group2,thf,THF,9.4,1.980932283162785,group2.xlsx,thf,#c331d8
group2,thf,THF,9.5,2.12720842279923,group2.xlsx,thf,#c331d8
group2,thf,THF,9.6,2.186709539702745,group2.xlsx,thf,#c331d8
group2,thf,THF,9.7,2.03245130700819,group2.xlsx,thf,#c331d8
group2,thf,THF,9.8,1.909856586099386,group2.xlsx,thf,#c331d8
group2,thf,THF,9.9,2.036185446471615,group2.xlsx,thf,#c331d8
group2,thf,THF,10.0,1.997353167415443,group2.xlsx,thf,#c331d8
group2,toluene,toluene,0.0,0.0,group2.xlsx,toluene,#14a368
group2,toluene,toluene,0.1,0.5649865064499954,group2.xlsx,toluene,#14a368
group2,toluene,toluene,0.2,0.4410487024461981,group2.xlsx,toluene,#14a368
group2,toluene,toluene,0.3,0.8344836721318748,group2.xlsx,toluene,#14a368
group2,toluene,toluene,0.4,0.7484887788547202,group2.xlsx,toluene,#14a368
group2,toluene,toluene,0.5,1.201251281070572,group2.xlsx,toluene,#14a368
group2,toluene,toluene,0.6,1.336174792226432,group2.xlsx,toluene,#14a368
group2,toluene,toluene,0.7,1.420315079429413,group2.xlsx,toluene,#14a368
group2,toluene,toluene,0.8,1.298153287922357,group2.xlsx,toluene,#14a368
group2,toluene,toluene,0.9,1.73170970239721,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.0,1.374892133441361,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.1,1.836919486015978,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.2,1.374152979350239,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.3,1.32797511094307,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.4,1.513371897325232,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.5,1.685787951579404,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.6,1.667908071792913,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.7,1.436402117734985,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.8,1.705290207160544,group2.xlsx,toluene,#14a368
group2,toluene,toluene,1.9,1.901664422791865,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.0,1.549550642052974,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.1,1.522810264001829,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.2,1.45495267634011,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.3,1.17961367699604,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.4,1.326022899402933,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.5,1.253160738121614,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.6,1.317145411020874,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.7,1.308254407378498,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.8,1.014851782554921,group2.xlsx,toluene,#14a368
group2,toluene,toluene,2.9,1.267105823278891,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.0,1.154028959256736,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.1,1.153254260665628,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.2,1.456120670131173,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.3,1.424308061080007,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.4,1.401748812112521,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.5,1.817407147279556,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.6,1.770053768074959,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.7,1.908557786471138,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.8,1.795374105016661,group2.xlsx,toluene,#14a368
group2,toluene,toluene,3.9,2.029401951054607,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.0,2.151917326222442,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.1,2.205501031628274,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.2,2.246971230229291,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.3,2.264305933147892,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.4,2.459082781053046,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.5,2.468221992799037,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.6,2.16130100468496,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.7,2.669104084356965,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.8,2.799526166985851,group2.xlsx,toluene,#14a368
group2,toluene,toluene,4.9,2.98487092745056,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.0,2.421072298402752,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.1,2.538785206472344,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.2,2.523790346218003,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.3,2.599406359578,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.4,2.689539129815136,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.5,2.578711172101902,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.6,2.63664616394657,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.7,2.86069369842076,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.8,2.628901537857872,group2.xlsx,toluene,#14a368
group2,toluene,toluene,5.9,2.896517631217705,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.0,2.382457725915176,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.1,2.43615569826476,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.2,2.638592882223563,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.3,2.387571898988299,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.4,2.125328390208101,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.5,2.384173748636274,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.6,2.781129950168192,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.7,2.827650831757051,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.8,2.421751888419233,group2.xlsx,toluene,#14a368
group2,toluene,toluene,6.9,2.598662776624361,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.0,2.202927288015531,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.1,2.482103457772373,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.2,2.540582228766629,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.3,2.411392821950113,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.4,2.588989950555499,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.5,2.850292882285732,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.6,2.785455169965569,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.7,3.389638668526682,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.8,3.483039643899116,group2.xlsx,toluene,#14a368
group2,toluene,toluene,7.9,3.805258710222936,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.0,3.9877369043647,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.1,3.853645674336558,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.2,3.895521542803039,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.3,3.969409882712636,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.4,4.054680428642554,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.5,4.255063533575938,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.6,4.184795905018366,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.7,4.195145405301411,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.8,4.455659314037212,group2.xlsx,toluene,#14a368
group2,toluene,toluene,8.9,4.537357575980052,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.0,4.498413225305819,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.1,4.348595552971691,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.2,4.316358172429617,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.3,4.258746163750444,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.4,4.381041995783269,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.5,4.16233524608869,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.6,4.369026088518656,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.7,4.309902929832579,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.8,4.644515350754722,group2.xlsx,toluene,#14a368
group2,toluene,toluene,9.9,4.658254660880951,group2.xlsx,toluene,#14a368
group2,toluene,toluene,10.0,4.827873487595864,group2.xlsx,toluene,#14a368
